symbol,name,exchange,asset_class,status,tradable,fractionable,shortable,marginable,easy_to_borrow
PJT,PJT Partners Inc.,NYSE,us_equity,active,True,True,True,True,True
PK,Park Hotels & Resorts Inc. Common Stock,NYSE,us_equity,active,True,True,True,True,True
PKG,Packaging Corp of America,NYSE,us_equity,active,True,True,True,True,True
PKST,Peakstone Realty Trust,NYSE,us_equity,active,True,True,True,True,True
PKX,POSCO Holdings Inc. American Depositary Shares (Each representing 1/4th of a share of Common Stock),NYSE,us_equity,active,True,True,True,True,True
PL,Planet Labs PBC,NYSE,us_equity,active,True,True,True,True,True
PLD,"PROLOGIS, INC.",NYSE,us_equity,active,True,True,True,True,True
PLNT,"Planet Fitness, Inc.",NYSE,us_equity,active,True,True,True,True,True
PLOW,"DOUGLAS DYNAMICS, INC.",NYSE,us_equity,active,True,True,True,True,True
PLYM,"Plymouth Industrial REIT, Inc.",NYSE,us_equity,active,True,True,True,True,True
PM,Philip Morris International Inc.,NYSE,us_equity,active,True,True,True,True,True
PMT,PennyMac Mortgage Investment Trust,NYSE,us_equity,active,True,True,True,True,True
PNC,PNC Financial Services Group,NYSE,us_equity,active,True,True,True,True,True
PNR,Pentair plc,NYSE,us_equity,active,True,True,True,True,True
PNW,Pinnacle West Capital Corporation,NYSE,us_equity,active,True,True,True,True,True
POR,Portland General Electric Company,NYSE,us_equity,active,True,True,True,True,True
POST,"POST HOLDINGS, INC.",NYSE,us_equity,active,True,True,True,True,True
PPG,"PPG Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
PPL,PPL Corporation,NYSE,us_equity,active,True,True,True,True,True
PR,Permian Resources Corporation,NYSE,us_equity,active,True,True,True,True,True
PRA,ProAssurance Corporation,NYSE,us_equity,active,True,True,True,True,True
PRG,"PROG Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
PRGO,PERRIGO COMPANY PLC,NYSE,us_equity,active,True,True,True,True,True
PRI,"PRIMERICA, INC.",NYSE,us_equity,active,True,True,True,True,True
PRIM,Primoris Services Corporation,NYSE,us_equity,active,True,True,True,True,True
PRKS,United Parks & Resorts Inc.,NYSE,us_equity,active,True,True,True,True,True
PRLB,"PROTO LABS, INC.",NYSE,us_equity,active,True,True,True,True,True
PRM,"Perimeter Solutions, Inc.",NYSE,us_equity,active,True,True,True,True,True
PRMB,Primo Brands Corporation,NYSE,us_equity,active,True,True,True,True,True
PRO,"Pros Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
PRSU,"Pursuit Attractions and Hospitality, Inc.",NYSE,us_equity,active,True,True,True,True,True
PRU,"Prudential Financial, Inc.",NYSE,us_equity,active,True,True,True,True,True
PSA,Public Storage,NYSE,us_equity,active,True,True,True,True,True
PSFE,Paysafe Limited,NYSE,us_equity,active,True,True,True,True,True
PSN,Parsons Corporation,NYSE,us_equity,active,True,True,True,True,True
PSO,Pearson plc,NYSE,us_equity,active,True,True,True,True,True
PSTG,"Pure Storage, Inc. Class A",NYSE,us_equity,active,True,True,True,True,True
PSTL,"Postal Realty Trust, Inc",NYSE,us_equity,active,True,True,True,True,True
PSX,PHILLIPS 66,NYSE,us_equity,active,True,True,True,True,True
PUMP,ProPetro Holding Corp.,NYSE,us_equity,active,True,True,True,True,True
PVH,PVH Corp.,NYSE,us_equity,active,True,True,True,True,True
PWR,"Quanta Services, Inc.",NYSE,us_equity,active,True,True,True,True,True
PX,"P10, Inc.",NYSE,us_equity,active,True,True,True,True,True
QBTS,D-Wave Quantum Inc.,NYSE,us_equity,active,True,True,True,True,True
QD,"Qudian Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE,us_equity,active,True,True,True,True,True
QGEN,QIAGEN N.V.,NYSE,us_equity,active,True,True,True,True,True
QS,QuantumScape Corporation,NYSE,us_equity,active,True,True,True,True,True
QSR,Restaurant Brands International Inc.,NYSE,us_equity,active,True,True,True,True,True
QTWO,Q2 Holdings Inc,NYSE,us_equity,active,True,True,True,True,True
QUAD,"QUAD/GRAPHICS, INC.",NYSE,us_equity,active,True,True,True,True,True
QXO,"QXO, Inc.",NYSE,us_equity,active,True,True,True,True,True
R,"Ryder System, Inc.",NYSE,us_equity,active,True,True,True,True,True
RACE,Ferrari N.V.,NYSE,us_equity,active,True,True,True,True,True
RAL,Ralliant Corporation,NYSE,us_equity,active,True,True,True,True,True
RAMP,"LiveRamp Holdings, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
RBA,"RB Global, Inc.",NYSE,us_equity,active,True,True,True,True,True
RBC,RBC Bearings Incorporated,NYSE,us_equity,active,True,True,True,True,True
RBLX,Roblox Corporation,NYSE,us_equity,active,True,True,True,True,True
RBOT,Vicarious Surgical Inc.,NYSE,us_equity,active,True,True,True,True,True
RBRK,"Rubrik, Inc.",NYSE,us_equity,active,True,True,True,True,True
RC,Ready Capital Corporation,NYSE,us_equity,active,True,True,True,True,True
RCI,"Rogers Communications, Inc.",NYSE,us_equity,active,True,True,True,True,True
RCL,Royal Caribbean Group,NYSE,us_equity,active,True,True,True,True,True
RCUS,"Arcus Biosciences, Inc.",NYSE,us_equity,active,True,True,True,True,True
RDDT,"Reddit, Inc.",NYSE,us_equity,active,True,True,True,True,True
RDN,Radian Group Inc.,NYSE,us_equity,active,True,True,True,True,True
RDY,Dr. Reddy's Laboratories Limited American Depositary Shares,NYSE,us_equity,active,True,True,True,True,True
RELX,RELX PLC,NYSE,us_equity,active,True,True,True,True,True
RERE,ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares),NYSE,us_equity,active,True,True,True,True,True
RES,"RPC, Inc.",NYSE,us_equity,active,True,True,True,True,True
REVG,"REV Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
REX,REX American Resources Corp.,NYSE,us_equity,active,True,True,True,True,True
REXR,"REXFORD INDUSTRIAL REALTY, INC.",NYSE,us_equity,active,True,True,True,True,True
REZI,"Resideo Technologies, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
RF,Regions Financial Corp.,NYSE,us_equity,active,True,True,True,True,True
RGA,"Reinsurance Group of America, Incorporated",NYSE,us_equity,active,True,True,True,True,True
RGR,"Sturm, Ruger & Company, Inc.",NYSE,us_equity,active,True,True,True,True,True
RH,RH,NYSE,us_equity,active,True,True,True,True,True
RHI,Robert Half Inc.,NYSE,us_equity,active,True,True,True,True,True
RHP,"Ryman Hospitality Properties, Inc",NYSE,us_equity,active,True,True,True,True,True
RIG,Transocean LTD.,NYSE,us_equity,active,True,True,True,True,True
RIO,Rio Tinto plc,NYSE,us_equity,active,True,True,True,True,True
RITM,Rithm Capital Corp.,NYSE,us_equity,active,True,True,True,True,True
RJF,"Raymond James Financial, Inc.",NYSE,us_equity,active,True,True,True,True,True
RKT,"Rocket Companies, Inc.",NYSE,us_equity,active,True,True,True,True,True
RL,Ralph Lauren Corporation,NYSE,us_equity,active,True,True,True,True,True
RLI,RLI Corp.,NYSE,us_equity,active,True,True,True,True,True
RLJ,RLJ Lodging Trust,NYSE,us_equity,active,True,True,True,True,True
RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",NYSE,us_equity,active,True,True,True,True,True
RM,REGIONAL MANAGEMENT CORP,NYSE,us_equity,active,True,True,True,True,True
RMAX,"RE/MAX HOLDINGS, INC.",NYSE,us_equity,active,True,True,True,True,True
RMD,ResMed Inc.,NYSE,us_equity,active,True,True,True,True,True
RNG,"RINGCENTRAL, INC.",NYSE,us_equity,active,True,True,True,True,True
RNGR,"Ranger Energy Services, Inc.",NYSE,us_equity,active,True,True,True,True,True
RNR,RenaissanceRe Holdings Ltd.,NYSE,us_equity,active,True,True,True,True,True
RNST,Renasant Corporation,NYSE,us_equity,active,True,True,True,True,True
ROG,Rogers Corporation,NYSE,us_equity,active,True,True,True,True,True
ROK,"Rockwell Automation, Inc.",NYSE,us_equity,active,True,True,True,True,True
ROL,"Rollins, Inc.",NYSE,us_equity,active,True,True,True,True,True
RPM,"RPM International, Inc.",NYSE,us_equity,active,True,True,True,True,True
RQI,"COHEN & STEERS QUALITY INCOME REALTY FUND, INC. COMMON SHARES",NYSE,us_equity,active,True,True,True,True,True
RRC,Range Resources Corp,NYSE,us_equity,active,True,True,True,True,True
RRX,Regal Rexnord Corporation,NYSE,us_equity,active,True,True,True,True,True
RS,"Reliance, Inc.",NYSE,us_equity,active,True,True,True,True,True
RSG,Republic Services Inc.,NYSE,us_equity,active,True,True,True,True,True
RSI,"Rush Street Interactive, Inc.",NYSE,us_equity,active,True,True,True,True,True
RSKD,Riskified Ltd.,NYSE,us_equity,active,True,True,True,True,True
RTO,Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares),NYSE,us_equity,active,True,True,True,True,True
RTX,RTX Corporation,NYSE,us_equity,active,True,True,True,True,True
RVLV,"Revolve Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
RVTY,"Revvity, Inc.",NYSE,us_equity,active,True,True,True,True,True
RWT,"Redwood Trust, Inc.",NYSE,us_equity,active,True,True,True,True,True
RXO,"RXO, Inc.",NYSE,us_equity,active,True,True,True,True,True
RY,Royal Bank of Canada,NYSE,us_equity,active,True,True,True,True,True
RYAM,Rayonier Advanced Materials Inc.,NYSE,us_equity,active,True,True,True,True,True
RYAN,"Ryan Specialty Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
RYI,RYERSON HOLDING CORPORATION,NYSE,us_equity,active,True,True,True,True,True
RYN,Rayonier Inc.,NYSE,us_equity,active,True,True,True,True,True
S,"SentinelOne, Inc.",NYSE,us_equity,active,True,True,True,True,True
SA,"Seabridge Gold, Inc.",NYSE,us_equity,active,True,True,True,True,True
SAFE,Safehold Inc.,NYSE,us_equity,active,True,True,True,True,True
SAH,"Sonic Automotive, Inc.",NYSE,us_equity,active,True,True,True,True,True
SAM,Boston Beer Company,NYSE,us_equity,active,True,True,True,True,True
SAN,Banco Santander S.A.,NYSE,us_equity,active,True,True,True,True,True
SAP,SAP SE,NYSE,us_equity,active,True,True,True,True,True
SARO,"StandardAero, Inc.",NYSE,us_equity,active,True,True,True,True,True
SB,"Safe Bulkers, Inc.",NYSE,us_equity,active,True,True,True,True,True
SBDS,"Solo Brands, Inc.",NYSE,us_equity,active,True,True,True,True,True
SBH,"Sally Beauty Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
SBR,Sabine Royalty Trust,NYSE,us_equity,active,True,True,True,True,True
SBS,COMPANHIA DE SANEAMENTO B SICO DO ESTADO DE SAO PAULO-SABESP ADS'S,NYSE,us_equity,active,True,True,True,True,True
SBSI,"Southside Bancshares, Inc.",NYSE,us_equity,active,True,True,True,True,True
SBSW,"Sibanye-Stillwater American Depositary Shares, each representing four ordinary shares",NYSE,us_equity,active,True,True,True,True,True
SCCO,Southern Copper Corporation,NYSE,us_equity,active,True,True,True,True,True
SCHW,The Charles Schwab Corporation,NYSE,us_equity,active,True,True,True,True,True
SCI,Service Corporation International,NYSE,us_equity,active,True,True,True,True,True
SCL,Stepan Co.,NYSE,us_equity,active,True,True,True,True,True
SCM,STELLUS CAPITAL INVESTMENT CORPORATION,NYSE,us_equity,active,True,True,True,True,True
SCS,"Steelcase, Inc.",NYSE,us_equity,active,True,True,True,True,True
SD,"SandRidge Energy, Inc.",NYSE,us_equity,active,True,True,True,True,True
SDHC,Smith Douglas Homes Corp.,NYSE,us_equity,active,True,True,True,True,True
SDRL,Seadrill Limited,NYSE,us_equity,active,True,True,True,True,True
SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",NYSE,us_equity,active,True,True,True,True,True
SEE,Sealed Air Corp.,NYSE,us_equity,active,True,True,True,True,True
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,us_equity,active,True,True,True,True,True
SEM,SELECT MEDICAL HOLDINGS CORP,NYSE,us_equity,active,True,True,True,True,True
SEMR,"SEMrush Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
SF,Stifel Financial Corp.,NYSE,us_equity,active,True,True,True,True,True
SFBS,ServisFirst Bancshares Inc.,NYSE,us_equity,active,True,True,True,True,True
SFL,SFL Corporation Ltd.,NYSE,us_equity,active,True,True,True,True,True
SG,"Sweetgreen, Inc.",NYSE,us_equity,active,True,True,True,True,True
SGHC,Super Group (SGHC) Limited,NYSE,us_equity,active,True,True,True,True,True
SGI,Somnigroup International Inc.,NYSE,us_equity,active,True,True,True,True,True
SHAK,Shake Shack Inc.,NYSE,us_equity,active,True,True,True,True,True
SHCO,Soho House & Co Inc.,NYSE,us_equity,active,True,True,True,True,True
SHEL,Shell plc American Depositary Shares (Each represents two Ordinary shares),NYSE,us_equity,active,True,True,True,True,True
SHG,Shinhan Financial Group Co Ltd,NYSE,us_equity,active,True,True,True,True,True
SHO,"Sunstone Hotel Investors, Inc.",NYSE,us_equity,active,True,True,True,True,True
SHW,The Sherwin-Williams Company,NYSE,us_equity,active,True,True,True,True,True
SID,Companhia Siderurgica Nacional S.A. (CSN),NYSE,us_equity,active,True,True,True,True,True
SIG,Signet Jewelers Limited,NYSE,us_equity,active,True,True,True,True,True
SII,Sprott Inc.,NYSE,us_equity,active,True,True,True,True,True
SILA,"Sila Realty Trust, Inc.",NYSE,us_equity,active,True,True,True,True,True
SITC,SITE Centers Corp. Common Shares,NYSE,us_equity,active,True,True,True,True,True
SITE,"SiteOne Landscape Supply, Inc.",NYSE,us_equity,active,True,True,True,True,True
SJM,The J.M. Smucker Company,NYSE,us_equity,active,True,True,True,True,True
SKE,Skeena Resources Limited,NYSE,us_equity,active,True,True,True,True,True
SKIL,Skillsoft Corp.,NYSE,us_equity,active,True,True,True,True,True
SKLZ,Skillz Inc.,NYSE,us_equity,active,True,True,True,True,True
SKM,"SK Telecom Co., Ltd. American Depositary Shares (Each representing 5/9th of a Ordinary Share of SK Telecom Co., LTD.)",NYSE,us_equity,active,True,True,True,True,True
SKT,Tanger Inc.,NYSE,us_equity,active,True,True,True,True,True
SKY,"Champion Homes, Inc.",NYSE,us_equity,active,True,True,True,True,True
SLB,SLB Limited,NYSE,us_equity,active,True,True,True,True,True
SLF,Sun Life Financial Inc.,NYSE,us_equity,active,True,True,True,True,True
SLG,SL Green Realty Corp.,NYSE,us_equity,active,True,True,True,True,True
SLGN,Silgan Holdings Inc,NYSE,us_equity,active,True,True,True,True,True
SLQT,"SelectQuote, Inc.",NYSE,us_equity,active,True,True,True,True,True
SLVM,Sylvamo Corporation,NYSE,us_equity,active,True,True,True,True,True
SM,SM Energy Company,NYSE,us_equity,active,True,True,True,True,True
SMBK,"SmartFinancial, Inc.",NYSE,us_equity,active,True,True,True,True,True
SMC,Summit Midstream Corporation,NYSE,us_equity,active,True,True,True,True,True
SMFG,"Sumitomo Mitsui Financial Group, Inc American Depositary Shares (each representing 3/5th of a share of common stock)",NYSE,us_equity,active,True,True,True,True,True
SMG,The Scotts Miracle-Gro Company,NYSE,us_equity,active,True,True,True,True,True
SMP,Standard Motor Products,NYSE,us_equity,active,True,True,True,True,True
SMR,NuScale Power Corporation,NYSE,us_equity,active,True,True,True,True,True
SMRT,"SmartRent, Inc.",NYSE,us_equity,active,True,True,True,True,True
SMWB,Similarweb Ltd.,NYSE,us_equity,active,True,True,True,True,True
SN,"SharkNinja, Inc.",NYSE,us_equity,active,True,True,True,True,True
SNA,Snap-on Incorporated,NYSE,us_equity,active,True,True,True,True,True
SNAP,Snap Inc.,NYSE,us_equity,active,True,True,True,True,True
SNDA,"Sonida Senior Living, Inc.",NYSE,us_equity,active,True,True,True,True,True
SNDR,"Schneider National, Inc.",NYSE,us_equity,active,True,True,True,True,True
SNN,Smith & Nephew plc,NYSE,us_equity,active,True,True,True,True,True
SNOW,Snowflake Inc.,NYSE,us_equity,active,True,True,True,True,True
SNV,Synovus Financial Corp.,NYSE,us_equity,active,True,True,True,True,True
SNX,TD SYNNEX Corporation,NYSE,us_equity,active,True,True,True,True,True
SO,The Southern Company,NYSE,us_equity,active,True,True,True,True,True
SOBO,South Bow Corporation,NYSE,us_equity,active,True,True,True,True,True
SOC,Sable Offshore Corp.,NYSE,us_equity,active,True,True,True,True,True
SOJC,"The Southern Company Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",NYSE,us_equity,active,True,True,True,True,True
SOJE,"The Southern Company Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",NYSE,us_equity,active,True,True,True,True,True
SOL,"Emeren Group Ltd American Depositary Shares, each representing 10 shares",NYSE,us_equity,active,True,True,True,True,True
SOLV,Solventum Corporation,NYSE,us_equity,active,True,True,True,True,True
SON,Sonoco Products Company,NYSE,us_equity,active,True,True,True,True,True
SONY,Sony Group Corporation American Depositary Shares (Each Representing One Share of Dollar Validated Common Stock),NYSE,us_equity,active,True,True,True,True,True
SPB,"Spectrum Brands Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
SPG,"Simon Property Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
SPGI,S&P Global Inc.,NYSE,us_equity,active,True,True,True,True,True
SPH,Suburban Propane Partners L P,NYSE,us_equity,active,True,True,True,True,True
SPHR,Sphere Entertainment Co.,NYSE,us_equity,active,True,True,True,True,True
SPIR,"Spire Global, Inc.",NYSE,us_equity,active,True,True,True,True,True
SPNT,SiriusPoint Ltd.,NYSE,us_equity,active,True,True,True,True,True
SPOT,Spotify Technology S.A.,NYSE,us_equity,active,True,True,True,True,True
SPR,"Spirit Aerosystems Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
SPRU,Spruce Power Holding Corporation,NYSE,us_equity,active,True,True,True,True,True
SPXC,"SPX Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
SQM,Sociedad Quimica y Minera de Chile SA,NYSE,us_equity,active,True,True,True,True,True
SR,Spire Inc.,NYSE,us_equity,active,True,True,True,True,True
SRE,Sempra,NYSE,us_equity,active,True,True,True,True,True
SRG,"Seritage Growth Properties Class A common shares of beneficial interest, par value $0.01",NYSE,us_equity,active,True,True,True,True,True
SRI,"Stoneridge, Inc",NYSE,us_equity,active,True,True,True,True,True
SSB,SouthState Bank Corporation,NYSE,us_equity,active,True,True,True,True,True
